prc_player_id,source_system,source_player_id,source_display_name,source_position,source_team,mapping_method,mapping_status,first_seen_date
PRC-aafc92d1-2eee-46be-9dc1-ca0cee0e6618,fleaflicker,18498,Malik Washington,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-5b92d2e5-14b7-4562-94d3-9762821f1220,fleaflicker,18523,Kimani Vidal,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-8c4352ae-1bca-4a2a-a8fa-bfa8c4c821cc,fleaflicker,18534,Tyrone Tracy,RB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-09d68b87-eed8-425f-bd4e-b730bc4b8266,fleaflicker,18787,Jalen Coker,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-18b5fb20-026d-4d5a-9730-0dcc40e0b184,fleaflicker,19242,Tyler Warren,TE,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-dba6e29d-41fa-4396-84ff-9adfa9e714d6,fleaflicker,19243,Cam Ward,QB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-ecfc9d2b-69da-4fea-bb44-8d70a9f799f7,fleaflicker,19244,Travis Hunter,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-1a3f719e-db91-4c85-99f6-e6e0b76f0c45,fleaflicker,19247,Ashton Jeanty,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-c1e2148a-7c8f-41a8-831d-e2ecf44e5f08,fleaflicker,19248,Omarion Hampton,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-fcf58d5e-1f15-423c-837c-4fe85a65e214,fleaflicker,19253,Jaxson Dart,QB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-fa25d871-3ffa-44d2-b9d7-fe411a27c943,fleaflicker,19258,Tetairoa McMillan,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-dde19e9a-fe62-43fd-84ad-6ebe4ddb2e88,fleaflicker,19261,Emeka Egbuka,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-1473bc41-d30e-43d8-9353-69ac2ae89784,fleaflicker,19266,Matthew Golden,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-75976f08-bdfe-4ca1-b8ff-164b5ed23897,fleaflicker,19267,Colston Loveland,TE,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-d14d1cbc-267b-4d1f-b443-eb0345622591,fleaflicker,19272,TreVeyon Henderson,RB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-81dffe9a-5ab3-4ed0-86b3-28df8cfa682a,fleaflicker,19287,Jayden Higgins,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-342f0c77-e1f6-402d-a0cf-87377972be4b,fleaflicker,19290,RJ Harvey,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-70e60abc-8397-48d8-9d11-0583909230f3,fleaflicker,19298,Tre' Harris,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-a33a8bb6-bb16-4a54-8792-2d65e2375327,fleaflicker,19300,Kaleb Johnson,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-0143ca22-3766-4306-92e6-ea5fd587421f,fleaflicker,19303,Quinshon Judkins,RB,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-86e6c9c7-0eff-4278-b585-6927c61d332a,fleaflicker,19305,Harold Fannin,TE,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-dcc0f400-37b3-416f-8b40-1a4afc01ab5c,fleaflicker,19321,Tyler Shough,QB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-0df1e879-9549-4ffb-ac58-d5e917717f65,fleaflicker,19335,Luther Burden,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-e642cef8-c47a-4d8e-84b9-8b3bf05a2382,fleaflicker,19337,Isaac TeSlaa,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-35d87e10-f262-4f5f-b621-7242cd901680,fleaflicker,19348,Gunnar Helm,TE,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-c3198704-2a15-4786-9128-caeb43a461ab,fleaflicker,19349,Bhayshul Tuten,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-0e6ee2a2-3ca5-4a81-a1fa-66bc8054e074,fleaflicker,19351,Woody Marks,RB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-d10b046c-2ad3-4876-bf22-5a2425c608be,fleaflicker,19359,Dylan Sampson,RB,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-8ba5ead2-a4b9-481d-b60a-bdbf8bbefc65,fleaflicker,19361,Cam Skattebo,RB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-4d7c46b4-abcc-4751-953d-f9b842aae67b,fleaflicker,19404,Oronde Gadsden,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-e3a2c92d-1acc-4442-94c2-543b925b815b,fleaflicker,19509,Jacory Croskey-Merritt,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-4b96d26d-fa1e-4acb-b0bf-6bc7ea225341,fleaflicker,19543,Kyle Monangai,RB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-e491771b-4acc-421a-9551-46d5b592fa1e,fleaflicker,20037,Kenyon Sadiq,TE,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-f7678bd1-232d-4c4a-8830-4badbf795585,fleaflicker,20038,Omar Cooper,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-eb0f4077-b6ad-4574-a408-fa7129f2c704,fleaflicker,20044,Carnell Tate,WR,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-af0e08c1-0be8-4c32-9cd9-8c307859dc92,fleaflicker,20048,Fernando Mendoza,QB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-fa6c6a75-8787-45a6-a3aa-9c19fd751787,fleaflicker,20052,KC Concepcion,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-ba30cd9d-e799-4ba2-ae34-6bccffd51f29,fleaflicker,20058,Makai Lemon,WR,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-89e64cd5-8768-4e40-8f5b-eb07f9706aec,fleaflicker,20062,Jordyn Tyson,WR,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-4dafbf00-dd34-4444-a3f4-d43fed4461a6,fleaflicker,20063,Jadarian Price,RB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-71e36d05-ff30-41d0-abee-bf98257e7e2d,fleaflicker,20065,Jeremiyah Love,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-fff7defa-7c7f-4c1e-a10b-c6122f757833,fleaflicker,20075,Chris Bell,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-42d26231-1cd8-4b6d-9008-f0db4a8a7677,fleaflicker,20095,Germie Bernard,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-2801fccc-e740-4fe7-b1c5-16d33f16aef9,fleaflicker,20101,Denzel Boston,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-cc9bf519-3601-4686-85ba-8d43f61342fb,fleaflicker,20107,Eli Stowers,TE,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-1b1f1a9d-4576-4a57-bfb1-8687ebdfaf9c,fleaflicker,20109,Antonio Williams,WR,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-2bb5c036-bf08-4709-94e2-080380e56704,fleaflicker,20112,Zachariah Branch,WR,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-1c14f813-305d-431a-bd20-7ff00e88bda3,fleaflicker,20118,Kaelon Black,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-5550919a-ccfd-44f5-92c2-b5a25fad24b6,fleaflicker,20120,De'Zhaun Stribling,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-acc71f61-611e-4749-8b5f-f4df3ca84cbd,fleaflicker,20149,Jonah Coleman,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-4e66fcd0-2fe8-4a85-8c24-e1bcb4c4bb19,fleaflicker,20153,Mike Washington,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-76bb36af-eeef-4d3b-ae33-1dea8b5e070d,fleaflicker,20189,Nicholas Singleton,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-22818d97-cb53-4691-a31c-b75745b7d0d8,fleaflicker,20200,Emmett Johnson,RB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-06ebb835-f7ef-4902-b481-4eb0a3008d65,fleaflicker,20225,Kaytron Allen,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-2baab75a-c1eb-4fdc-9bb8-542cb47c89cb,fleaflicker,20249,Demond Claiborne,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-a6026836-0e14-4e95-9f8e-e6c9d1fda2d3,fleaflicker,3452,Aaron Rodgers,QB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-10fc751b-a6df-42ff-b4c1-9a94d1839820,fleaflicker,6038,Matthew Stafford,QB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-64da5b19-d672-41f0-a912-1cc3b9b418fa,fleaflicker,9360,Travis Kelce,TE,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-64da5b19-d672-41f0-a912-1cc3b9b418fa,mfl,11244,Travis Kelce,TE,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-14b600dd-b986-4d2a-a071-eb215a298eeb,mfl,11671,Mike Evans,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-96570418-6161-4ea6-832f-920282aada04,mfl,11675,Davante Adams,WR,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-69313218-0153-4590-a8f0-4b1b26f51bc2,mfl,12186,Stefon Diggs,WR,,fantasycalc_cross_id,approved,2026-07-18
PRC-99b81942-93ea-46fa-a60d-7a45786c6b0a,mfl,12611,Jared Goff,QB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-7410d21c-704a-41b8-9ddf-2eefd373dacf,mfl,12620,Dak Prescott,QB,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-09a316ba-a285-4388-ab90-95f30fbed7c6,mfl,12626,Derrick Henry,RB,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-8abdb6a5-3f20-4700-bb78-de9fad110fa9,mfl,12676,Hunter Henry,TE,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-15d62b13-fecd-40fa-b084-3cbaaa0149b5,mfl,12801,Tyreek Hill,WR,,fantasycalc_cross_id,approved,2026-07-18
PRC-ddb78331-86ed-465f-8ac0-efa71a8826ea,mfl,13116,Patrick Mahomes,QB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-93859a34-a0b3-4d48-aac0-f3da9b399f22,mfl,13130,Christian McCaffrey,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-7126c65b-05a8-4c39-94be-15d37ecc22df,mfl,13132,Alvin Kamara,RB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-e9c3d931-1431-48c4-a43f-61ab1eb3b1a4,mfl,13146,James Conner,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-d4fa73a7-26d4-4256-8991-3f9faa5cb975,mfl,13163,Chris Godwin,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-6605ab5e-ff95-4bc3-b11c-450d48b42629,mfl,13192,David Njoku,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-7b412bf0-4677-4ea4-b153-02f439a8ebad,mfl,13299,George Kittle,TE,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-58c518fc-f8e1-4150-86ad-f61f6ed070d2,mfl,13319,Aaron Jones,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-97154f10-80a3-4e06-823e-d6bdb1ac00e6,mfl,13589,Josh Allen,QB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-ef50d2a7-d93c-44a5-a8d5-e3b166db2d05,mfl,13590,Baker Mayfield,QB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-d1aa6ece-c290-4a5b-ac91-b600d737816c,mfl,13592,Sam Darnold,QB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-1008bf70-629f-4f76-9309-d8dcee430b4c,mfl,13593,Lamar Jackson,QB,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-1fa7c902-7968-44be-9da8-5badbc814950,mfl,13604,Saquon Barkley,RB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-2d741eee-e874-4e7d-8079-5fd17d7fcae6,mfl,13630,Courtland Sutton,WR,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-0c19194d-1b41-442f-ad76-e26353c42d27,mfl,13635,DJ Moore,WR,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-060c5502-4b20-4e6a-9a7f-06247edb2fa5,mfl,13671,Mark Andrews,TE,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-d391bb79-ea7c-424c-8d50-65a0fc1e0404,mfl,13674,Dallas Goedert,TE,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-a0d848df-50aa-4585-8bb5-0fcf820fe50f,mfl,13772,Dalton Schultz,TE,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-0c338dc2-c34b-4cdf-bd10-24c6d4931195,mfl,14056,Kyler Murray,QB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-c8ddc44e-f26d-4822-926b-9a8fc24fef46,mfl,14059,Daniel Jones,QB,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-e258ffa5-adcf-4e6d-8ae2-ca350aefb919,mfl,14071,David Montgomery,RB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-3f67b1da-30e3-411f-a17b-cb7d56eb4ed0,mfl,14073,Josh Jacobs,RB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-63f47330-f578-47f4-bd51-507ea4d41642,mfl,14085,Tony Pollard,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-afc82a2a-db25-4e44-9d5a-af468390954b,mfl,14102,DK Metcalf,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-a7f9e1b8-40d2-4e6c-aa02-8404394aa609,mfl,14104,A.J. Brown,WR,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-b88bbe05-c333-49b7-a6f7-c69ab9370369,mfl,14109,Terry McLaurin,WR,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-d355d5b3-c493-4f03-8d8c-3ac72424884a,mfl,14127,Jakobi Meyers,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-b5732ece-a11a-455f-8e78-9e2651eb91cf,mfl,14136,Deebo Samuel,WR,,fantasycalc_cross_id,approved,2026-07-18
PRC-f535daf6-01e8-4c06-a41f-094ec069e954,mfl,14138,T.J. Hockenson,TE,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-c93f8db3-ab33-497d-8dbb-1263f726847f,mfl,14777,Joe Burrow,QB,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-517072b0-24c1-4358-8c7a-842d1bab89ac,mfl,14779,Justin Herbert,QB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-e33449e5-5739-46bb-90ea-035a83bf424e,mfl,14782,Jordan Love,QB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-949dce7a-8ae2-4058-a51e-0f409e4ee211,mfl,14783,Jalen Hurts,QB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-a49cc040-b6ea-4217-ab91-0f2df0d8aa7c,mfl,14797,D'Andre Swift,RB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-5b34ca76-3596-4da3-ad64-10b9e9eb556b,mfl,14800,J.K. Dobbins,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-8fd99950-d4bd-487c-80fa-ead3c4b8b781,mfl,14802,Jonathan Taylor,RB,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-b3d8e04c-84e4-47e8-96b5-fd2ac7e5809a,mfl,14823,Rico Dowdle,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-c46a8b44-a143-4a4f-ba98-a5a051d4dd29,mfl,14832,CeeDee Lamb,WR,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-69396da1-b167-46c1-b037-228419af1e1e,mfl,14833,Jerry Jeudy,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-093bc7a1-c4d8-49f9-893b-9cd9881a0381,mfl,14835,Tee Higgins,WR,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-ac33eee8-345a-4fd5-950f-252c18094b23,mfl,14836,Justin Jefferson,WR,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-cd97fa54-d23c-46e7-a35b-1998a65f0f3e,mfl,14840,Brandon Aiyuk,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-e8712efe-7676-4efe-8130-3dc34dd0485f,mfl,14842,Michael Pittman,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-8c0a48c5-09ba-462b-826f-29fe91462b12,mfl,14860,Jauan Jennings,WR,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-22546847-369a-4554-bff0-dda897f2066a,mfl,14861,Juwan Johnson,TE,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-00b8bd2f-806d-490a-b547-2d5e44f7dc5a,mfl,15237,Trevor Lawrence,QB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-4b2d376e-2d2c-4e73-b1fd-80fb10c14c6d,mfl,15253,Travis Etienne,RB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-b141d408-e095-4c20-bdf0-619200a53322,mfl,15255,Kenneth Gainwell,RB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-5cee3348-b784-4e95-a61e-1c7b5e1c8b0e,mfl,15256,Javonte Williams,RB,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-34872526-2ed2-4b99-b31f-1cb736d6c5a0,mfl,15259,Rhamondre Stevenson,RB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-c7bbcd92-ae09-4e69-b9c9-38b106d543e9,mfl,15261,Chuba Hubbard,RB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-d2f26482-2d7a-4a8c-83a5-c92219dbae9b,mfl,15281,Ja'Marr Chase,WR,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-14289f24-ef26-4948-a95f-21e91bc09d04,mfl,15282,DeVonta Smith,WR,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-5d709f28-7680-4643-a156-0799cf8bb0ba,mfl,15284,Jaylen Waddle,WR,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-ebc82bc3-b709-4ccd-9272-a4ae4013d82b,mfl,15287,Amon-Ra St. Brown,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-cb28f54f-1af5-4f22-a8b1-f1a752db2869,mfl,15290,Nico Collins,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-5dc1d758-ea44-4fb0-a73b-75e3710e7bee,mfl,15329,Kyle Pitts,TE,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-f96d76d4-d030-4e8f-95e4-a435de26cd49,mfl,15694,Malik Willis,QB,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-aa33f6c7-17f8-4c38-b96e-a49ec731c56d,mfl,15698,Brock Purdy,QB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-a3501442-3f19-47ff-a788-6d4a81b2f7ec,mfl,15708,Breece Hall,RB,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-c87164f3-9de2-4e47-a64b-f5e04cdf69b1,mfl,15710,Kyren Williams,RB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-8f77d530-c06b-4a86-a3bc-88a4818ba0ca,mfl,15711,Kenneth Walker,RB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-45e2363f-43df-4acc-93a2-59bc29a239a3,mfl,15712,Tyler Allgeier,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-62658d0f-927d-4440-9aac-f8d1fe825de9,mfl,15715,James Cook,RB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-b7cdfa1c-3604-42b9-a89c-adaa2ca1d599,mfl,15716,Brian Robinson,RB,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-1f4ce1d0-e102-40d0-b197-e77e1272c80d,mfl,15721,Rachaad White,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-c75ed9ff-bafe-4ac0-b1cc-c41c14c5299d,mfl,15742,Jaylen Warren,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-20ae359a-2499-427e-885a-cdbafcfa7f4a,mfl,15749,Isiah Pacheco,RB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-5397d0bc-c069-44d5-afee-2574e9a3c596,mfl,15751,Drake London,WR,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-fe4a41de-2794-480e-8bcd-02bce67d853a,mfl,15753,Garrett Wilson,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-40aac82e-e773-4b6e-b045-a4288547aafc,mfl,15754,Chris Olave,WR,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-ae9ca9db-01e7-482e-ba21-da6d9c1268c6,mfl,15756,Jameson Williams,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-f4834e85-c009-4d16-b8f9-76b35c3ce3e4,mfl,15757,Wan'Dale Robinson,WR,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-8e1bbee2-718f-4217-adbf-b606cf0319b6,mfl,15761,Khalil Shakir,WR,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-ff5afe4a-84e6-4f54-888b-cff365b5fd81,mfl,15762,George Pickens,WR,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-f1651d66-faaf-4908-b172-28f07cf6d14b,mfl,15768,Alec Pierce,WR,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-e14fb1e1-3dc6-4afb-af22-2564c26edc31,mfl,15779,Romeo Doubs,WR,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-767bfe0a-0d5c-47a6-9d93-8b5768e8d26a,mfl,15786,Jalen Nailor,WR,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-7db979d5-dfec-4722-9fc2-a7694b70e174,mfl,15789,Christian Watson,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-cc01aa3d-67ed-477d-8337-fe9d3fe1872c,mfl,15794,Trey McBride,TE,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-f52ae80c-8cad-4303-b913-161dfdebbef7,mfl,15798,Isaiah Likely,TE,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-ed710f89-e324-443b-b5b8-63443089ad1e,mfl,15799,Jake Ferguson,TE,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-2ecccdba-763b-42c5-8bd0-2d36d20b244f,mfl,15802,Cade Otton,TE,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-195d234c-071e-4e37-ad16-387ef9eecddd,mfl,15889,Chig Okonkwo,TE,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-7d4e12c2-b05a-482f-957b-07040a5b3646,mfl,15972,Jordan Mason,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-4270f690-068b-4457-8b42-20ae0d913d24,mfl,16080,Rashid Shaheed,WR,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-5c454ee0-80e3-4cf7-a792-fc0929555e87,mfl,16148,Bryce Young,QB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-38cd64e1-2251-4103-af82-ea160c59f5f9,mfl,16150,C.J. Stroud,QB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-3049022c-8c89-49d3-81d5-ebe6802b7d6c,mfl,16161,Bijan Robinson,RB,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-f826d660-597d-4bc1-9e45-d4414ddfb40b,mfl,16162,Jahmyr Gibbs,RB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-d8070058-3007-42e3-9f9d-22b9920d210a,mfl,16164,Tank Bigsby,RB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-1c59fcae-0547-44d4-87da-309674b687db,mfl,16165,Tyjae Spears,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-f3788fd3-0e00-4121-bf5a-ae24a130be72,mfl,16167,De'Von Achane,RB,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-c72f20d1-7503-45fd-b879-c465fc8307d7,mfl,16169,Zach Charbonnet,RB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-b5bbb1ff-41a5-4bf1-aef1-459f497cf35c,mfl,16174,Chris Rodriguez,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-ca7121d8-cbb8-4594-b4f6-e05f1ebc3dbe,mfl,16178,Keaton Mitchell,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-a81db1b2-bfa5-4772-a1b2-3f2c2110fe98,mfl,16181,Chase Brown,RB,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-2ff32806-dffe-4723-9fc5-84752111db0c,mfl,16184,Jayden Reed,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-a37836d6-2727-4b87-a496-5e72038b7390,mfl,16185,Jaxon Smith-Njigba,WR,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-b09f34ab-1104-4dda-961c-399fbba986d1,mfl,16186,Jordan Addison,WR,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-8053989d-aa5c-4b28-8d27-139599e85e3f,mfl,16187,Josh Downs,WR,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-fab0cefa-6c31-4fc7-9ddf-f5de37bf6a11,mfl,16188,Quentin Johnston,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-0225330b-67f5-4e53-b16e-76bc216256fc,mfl,16190,Zay Flowers,WR,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-2518283b-e4d6-4bb3-b4ac-5b61877d1cb8,mfl,16192,Parker Washington,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-b22b3c04-62e6-4896-9616-a82345bedf2e,mfl,16194,Rashee Rice,WR,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-be88017b-cc4a-4b37-925d-755cd86b7f6f,mfl,16204,Tank Dell,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-ea05293f-2fc2-4cdc-a1b4-554fed131ce7,mfl,16206,Michael Wilson,WR,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-f3d93403-c917-45f3-ab38-0c2dac319d98,mfl,16211,Puka Nacua,WR,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-90cb91aa-3ee6-45f5-8236-234cc5f0b66d,mfl,16213,Dalton Kincaid,TE,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-f0b4abe0-fc99-4122-b58a-be87cdc17826,mfl,16214,Sam LaPorta,TE,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-a682ffd2-d1c4-408b-9d61-9c67b0e45e85,mfl,16222,Tucker Kraft,TE,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-be3b11fa-4908-4492-959d-382c8bacdb34,mfl,16269,Brenton Strange,TE,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-2c0d2abc-9158-4e47-a64e-ea8acb6a49b2,mfl,16579,Caleb Williams,QB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-82c26459-dac9-4a1b-ae9d-2a2269093890,mfl,16580,Drake Maye,QB,NE,fantasycalc_cross_id,approved,2026-07-18
